appid,game_name,slice,recommendationid,steamid,num_games_owned,num_reviews,playtime_forever,playtime_last_two_weeks,playtime_at_review,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access
2868840,Slay the Spire 2,baseline,224567077,76561198365702950,24,6,10323,1065,7807,english,"MegaCrit, Stop nerfing cards, and changing enemies. Get your head out of your a**.  The developer keeps tweaking cards, nerfing them, making the cards difficult to play. It becomes very reliant on RNG. I think what anyone want is Content. Actual content, not tweaks, so new cards, new enemies, new stages, new ways to play, instead we get this. If you think an enemy is not difficult enough, too bad, it's out in the world. Make a new one and put it in the pool. Such as the crazy infested prism update. It used to fun, it hits hard, but attacking it gives you energy. Now? Now every skill you use becomes tainted. So it hits hard, and when you use skills, it hits harder. How is that fun?  A game’s sole purpose is to be entertaining. When it stops being fun, it fails at that purpose. That’s it. You can argue balance, fairness, or design philosophy all you want. When the game isn’t fun, it’s a failure. No two ways around it.  This isn’t review bombing. When players are genuinely frustrated, negative reviews manifest into existence. You don’t get to hide behind a loyal player base and expect blind support for every change. People are allowed Freedom of Speech. Don't try to stifle it, own it.  Recent updates have made the game worse. Infinite builds have effectively been shut down, and I have no idea why the devs are so insistent on it.   As for the “Oh it's easy” crowd, good for you, now go get a life.",1777699569,1782744033,False,8,0,0.358798086643218994,0,True,False,True
2868840,Slay the Spire 2,baseline,224567022,76561198051622407,77,1,36480,3084,9045,english,good stuff,1777699512,1777699512,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224566850,76561198255996920,1588,56,2888,0,2888,english,"Just here to balance out the recent negative reviews by morons with no brains. STS 2 is not perfect, but this is early access and it's still better than 99% of games ever created.",1777699287,1777699287,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224566817,76561198041189924,0,5,10700,225,6869,english,"Just a great game.  The only negative I could say is that I am impatient for them to add more stuff.  Love it",1777699241,1777699241,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224566720,76561197971467452,0,4,6089,604,3238,english,Absolutely awful balance. Don't buy until the difficulty is sorted out,1777699107,1777699107,False,9,1,0.464265763759613037,0,True,False,True
2868840,Slay the Spire 2,baseline,224566605,76561198236094398,0,5,10138,257,4081,english,i have no brain and i must think,1777698979,1777698979,True,1,0,0.523809552192687988,0,True,False,True
2868840,Slay the Spire 2,baseline,224566416,76561198318624629,0,1,14822,1313,4655,english,truly one of the  best roguelike experiences ever created,1777698726,1777698726,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224566166,76561198056807044,553,12,2418,0,2110,english,"Really fun game, if you are playing multiplayer...  Balance feels like a afterthought where 90% of runs end due to luck or just unwinnable situations.",1777698426,1777698426,False,6,1,0.452073156833648682,0,True,False,True
2868840,Slay the Spire 2,baseline,224565862,76561198024544160,0,9,1613,0,1477,english,"Muito bom, vale a pena totalmente.",1777698019,1777698019,True,1,0,0.523809552192687988,0,True,False,True
2868840,Slay the Spire 2,baseline,224565760,76561199045140753,0,5,3478,66,1122,english,fun game balance needs some work but its early access not sure why some ppl are review bombing this its fun to get a round in after work.,1777697892,1777697892,True,1,0,0.523809552192687988,0,True,False,True
2868840,Slay the Spire 2,baseline,224565727,76561198194102698,0,7,6751,411,4680,english,"Goated game, anyone giving negative reviews is simply not good at the game",1777697852,1777697852,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224565593,76561198131889364,401,6,6578,561,2374,english,Half tempted to put this review in other languages to help combat the blatant review bombing on this excellent game,1777697677,1777697677,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224565534,76561198102238293,0,3,16757,749,1725,english,Fun,1777697598,1777697598,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224565442,76561198825833181,0,3,3563,0,3028,english,"More deckbuilding fun, co-op is a welcome addition building on the first game. Mostly more of what I already liked from the first game!",1777697469,1777697469,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224565413,76561198976330953,140,17,15026,632,4906,english,"Your friends can slay the spire, too!",1777697436,1777697436,True,0,0,0.5,0,False,False,True
2868840,Slay the Spire 2,baseline,224565352,76561198330811015,224,9,6566,987,1594,english,"Let me make this clear, Slay the Spire 2 is a rouge-like, dungeon crawler, deckbuilding game. So it's supposed to be hard. That being said, it's a bit TOO hard. I will talk about my solo experiences and co-op experiences.  TL;DR: The balancing and scaling is just broken. Might be a skill issue idk.  Solo: The game is quite fun actually! I love the first Slay the Spire and it feels somewhat balanced. Then I heard about this game, and I got quite excited because of the co-op feature. I thought it would be like the board game where you can play solo or with friends. Now for my solo experience, it felt fine at first, but sometimes it feels like I have to gamble what cards I keep, or how many depending on the later act bosses. I tend to do fine for the first and second act, but once I get to the third? All hell breaks loose. Unfathomably unbalanced enemies, ridiculously hard bosses like the Doormaker and Test Subject, or just plain dumb gimmicks for what is supposed to be a ""regular enemy"". Even the other bosses should be reworked like The Insatiable, Kaiser Crab, Knowledge Demon, and Vantom. Fun game, but terrible balancing.  Co-op: This is where the game starts to fall off hard. Me and a few friends play the game thinking everything will go smoothly. But no, the biggest issue I can see as of now is the fact that the scaling is complete and utter trash. The HP for the enemies would essentially be multiplied by each player. Meaning a normal enemy at 30 HP with 3 players would be like 90 HP. Which would be fine if so many enemies didn't stack strength like there's no tomorrow or if the player health scales along with the amount of players. I feel like the best way to balance it is to add 50% base health to the enemies for each player instead of 100%. Normal enemies aren't even the worst part about this issue, it's the Elite and boss enemies. That on top of the silly gimmicks that each one has. My buddies and I really try to focus on which cards to play first but then we end up with like 4 status cards and a single block or strike card. That's also another thing that I have noticed, is it just me or do common and status cards get cycled in your hand more often than uncommon or rare cards? It just makes the game unbearable and frustrating instead of fun and strategic.  In conclusion, I understand this game is in ""Early Access"" and I hate to add onto this ""review bombing"" and I know that there is a function to give feedback but I genuinely do believe that the devs are trying to fix things that aren't inherently broken like the rework to the Doormaker as an example. I truly hope this game does get balanced and some enemies and systems get reworked, otherwise I will keep this negative review until these issues get dealt with. I may not be the most experienced player in the world but I would like the game to be enjoyable, not easier or harder. Just less frustrating.",1777697368,1777697368,False,8,0,0.535847604274749756,1,True,False,True
2868840,Slay the Spire 2,baseline,224565349,76561198079780453,525,75,991,0,991,english,"reviewing bombing is stupid, china players who are butt hurt about the infinite nerfs (aka bringing more strategy into the game) need to ♥♥♥♥ off.",1777697359,1778008107,True,1,0,0.477941185235977173,0,True,False,True
2868840,Slay the Spire 2,baseline,224565217,76561198296258106,169,40,2751,0,384,english,addictive,1777697205,1777697205,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224565095,76561198180020089,0,7,7095,0,4049,english,she sly on my shiv until I serpent form,1777697066,1777697066,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224565032,76561199811060404,0,13,8064,573,2579,english,this game is very hard. the doormaker slaps idk why everyone hates it.,1777696978,1779071772,True,0,1,0.5,0,False,False,True
2868840,Slay the Spire 2,baseline,224564961,76561197988764410,675,19,6806,0,3800,english,"Great game, a good evolution over the first one. I am not a huge fan of the doormaker update but this is Early Access so it is still developing.  If you liked the first game, you will probably like this one.",1777696882,1777696882,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224564809,76561198267296718,0,11,10726,991,6032,english,petty review bombing lol,1777696666,1777696666,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224564796,76561198033602572,128,6,5576,656,202,english,I love the multiplayer,1777696650,1777696650,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224564785,76561198400904959,194,1,12794,1670,12207,english,The game is much challenging than the first one. You'll have think if you could handle elites instead of diving head first in. The enchantment mechanics are a good new addition to the game.,1777696640,1784835863,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224564766,76561198865505750,67,15,5567,91,2407,english,h,1777696620,1777696620,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224564717,76561197995268718,240,20,5465,524,3327,english,"It's great, sad that they are getting review bombed by exactly 1 country.",1777696566,1777696566,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224564525,76561198992878474,0,4,328,0,328,english,because I have to,1777696315,1777696315,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224564343,76561197977768684,0,10,11090,802,7007,english,That wizard at the top needs to be slain,1777696080,1777696080,True,1,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224564126,76561198109513886,0,14,21590,226,20577,english,"Amazing game, highly recommend it. Not amazed by the latest balance patches: 2 player co op is EXTREMELY hard, compared to 3 or 4. or doing it solo The latest nerf hammer has come down far too hard. Yeah infinite decks are a problem, but only a very small number of the player base got to even use them. As a PvE game, 'fun' should be the key balancing factor. having only 2 viable builds for ironclade and silent is unacceptable, can't say for the other 3 heros.  edit: newest patch launched. I'm leving the review negative. They have made the game more reliant on RNG. I'm fine with the game getting harder, but when I succeed its only becaus of the cards i got rather any decisions I made.  The game has become considerably more frustrating. The new Boss 'hourglass' is a FAIL. Is not fun to verse. its mechanics in practice are a cool idea, forcing the player to change their play style (add removal cards/ burst damage), in practice its just highly frustrating. its not cool boss, and it forces you to play a certain way.  Doormaker was a lot more interesting/fun.",1777695798,1782022190,False,10,0,0.480898886919021606,1,True,False,True
